user_id,signup_date,email_domain,email_type,first_api_call_date,total_credit_spend_usd,days_active,primary_product,products_used,integration_method,purchased,purchase_date,became_sql,sql_date,monthly_usage_pattern
usr_05973,2025-10-03,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05974,2025-12-24,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05975,2025-09-04,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05976,2025-11-21,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05977,2025-12-21,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05978,2026-02-14,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05979,2025-11-11,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05980,2025-09-29,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05981,2025-12-29,gmail.com,personal,2025-12-29,101.83,12,stt,stt,direct_api,False,,False,,"[30.8, 71.03]"
usr_05982,2026-02-25,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05983,2025-10-04,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05984,2025-11-08,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05985,2025-11-26,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05986,2026-02-20,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05987,2025-10-18,dialogflow.dev,business,,0.0,0,,,none,False,,False,,[]
usr_05988,2025-11-27,aol.com,personal,2025-11-27,7.6,2,stt,stt,console_only,False,,False,,"[3.87, 1.45, 2.28]"
usr_05989,2026-01-21,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05990,2025-10-11,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05991,2025-09-06,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05992,2026-02-10,cloudops.com,business,,0.0,0,,,none,False,,False,,[]
usr_05993,2025-10-15,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05994,2025-11-13,enterprise.co,business,2025-11-15,61.23,18,tts,tts,sdk,False,,False,,"[14.85, 27.71, 18.67]"
usr_05995,2025-10-20,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05996,2026-02-23,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_05997,2025-09-10,logistix.io,business,2025-09-10,1.56,2,stt,stt,direct_api,False,,False,,"[0.34, 0.5, 0.2, 0.26, 0.26]"
usr_05998,2026-01-27,retailbrand.com,business,,0.0,0,,,none,False,,False,,[]
usr_05999,2025-12-20,icloud.com,personal,2025-12-21,1.81,4,audio_intelligence,audio_intelligence,console_only,False,,False,,"[0.45, 1.36]"
usr_06000,2025-11-07,voiceapp.ai,business,,0.0,0,,,none,False,,False,,[]
usr_06001,2026-02-01,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06002,2025-11-29,voiceapp.ai,business,,0.0,0,,,none,False,,False,,[]
usr_06003,2025-10-30,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06004,2026-02-02,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06005,2025-11-04,insuretech.co,business,,0.0,0,,,none,False,,False,,[]
usr_06006,2026-02-20,aiventures.ai,business,,0.0,0,,,none,False,,False,,[]
usr_06007,2025-11-13,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06008,2025-12-31,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06009,2025-11-23,mediagroup.net,business,2025-11-25,2.23,4,voice_agent,voice_agent,direct_api,False,,False,,"[1.29, 0.31, 0.63]"
usr_06010,2025-10-08,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06011,2026-02-27,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06012,2026-01-21,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06013,2025-11-01,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06014,2026-01-31,finserv.co,business,,0.0,0,,,none,False,,False,,[]
usr_06015,2026-01-08,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06016,2026-02-05,govcloud.gov,business,2026-02-05,89.22,23,tts,tts,sdk,False,,False,,[89.22]
usr_06017,2025-10-27,telcopartner.net,business,2025-10-27,0.09,1,stt,stt,console_only,False,,False,,"[0.02, 0.03, 0.02, 0.02]"
usr_06018,2025-12-26,nlpworks.com,business,,0.0,0,,,none,False,,False,,[]
usr_06019,2025-09-26,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06020,2025-09-08,retailbrand.com,business,,0.0,0,,,none,False,,False,,[]
usr_06021,2025-09-08,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06022,2025-12-11,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06023,2025-10-27,icloud.com,personal,2025-10-30,3.48,2,stt,stt,console_only,False,,False,,"[1.2, 1.32, 0.5, 0.46]"
usr_06024,2025-09-27,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06025,2025-12-23,retailbrand.com,business,,0.0,0,,,none,False,,False,,[]
usr_06026,2026-02-16,audioproc.io,business,,0.0,0,,,none,False,,False,,[]
usr_06027,2025-11-14,outlook.com,personal,2025-11-20,57.96,25,tts,tts,sdk,False,,False,,"[13.39, 18.26, 26.31]"
usr_06028,2025-12-13,nlpworks.com,business,,0.0,0,,,none,False,,False,,[]
usr_06029,2025-11-09,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06030,2025-12-30,audioproc.io,business,,0.0,0,,,none,False,,False,,[]
usr_06031,2025-09-09,hotmail.com,personal,2025-10-08,3.95,4,stt,stt,console_only,False,,False,,"[1.55, 1.06, 0.37, 0.54, 0.43]"
usr_06032,2026-01-05,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06033,2025-11-23,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06034,2025-10-09,hotmail.com,personal,2025-10-09,0.41,1,stt,stt,console_only,False,,False,,"[0.18, 0.07, 0.08, 0.08]"
usr_06035,2026-01-04,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06036,2025-10-11,outlook.com,personal,2025-10-11,8.45,1,stt,stt,direct_api,False,,False,,"[3.57, 2.83, 0.88, 1.17]"
usr_06037,2025-11-30,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06038,2026-01-19,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06039,2025-11-14,govcloud.gov,business,,0.0,0,,,none,False,,False,,[]
usr_06040,2025-11-06,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06041,2025-09-05,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06042,2025-09-17,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06043,2026-02-16,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06044,2025-11-04,outlook.com,personal,2025-11-04,0.73,1,tts,tts,console_only,False,,False,,"[0.41, 0.06, 0.26]"
usr_06045,2025-09-21,gmail.com,personal,2025-09-21,61.0,15,tts,tts,direct_api,False,,False,,"[26.74, 15.77, 7.16, 4.13, 7.2]"
usr_06046,2025-12-27,hotmail.com,personal,2025-12-28,8.84,3,tts,"stt,tts",console_only,True,2026-01-05,False,,"[4.88, 3.96]"
usr_06047,2025-09-27,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06048,2025-09-12,outlook.com,personal,2025-09-12,41.94,4,tts,tts,sdk,False,,False,,"[10.36, 8.91, 13.15, 4.16, 5.36]"
usr_06049,2025-10-16,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06050,2025-12-18,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06051,2026-02-24,telcopartner.net,business,,0.0,0,,,none,False,,False,,[]
usr_06052,2025-09-12,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06053,2026-02-24,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06054,2026-01-15,protonmail.com,personal,2026-01-15,23.69,8,tts,tts,sdk,False,,False,,[23.69]
usr_06055,2025-09-10,aiventures.ai,business,,0.0,0,,,none,False,,False,,[]
usr_06056,2025-12-13,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06057,2025-12-11,outlook.com,personal,2025-12-24,0.13,1,stt,stt,console_only,False,,False,,"[0.03, 0.1]"
usr_06058,2026-01-25,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06059,2025-12-11,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06060,2025-09-14,enterprise.co,business,,0.0,0,,,none,False,,False,,[]
usr_06061,2025-10-19,aol.com,personal,2025-10-19,0.28,1,stt,stt,console_only,False,,False,,"[0.16, 0.02, 0.04, 0.06]"
usr_06062,2025-12-28,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06063,2026-01-22,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06064,2025-10-22,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06065,2025-09-14,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06066,2026-01-10,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06067,2026-01-23,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06068,2025-09-16,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06069,2025-12-16,bankone.com,business,,0.0,0,,,none,False,,False,,[]
usr_06070,2025-09-10,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06071,2025-12-30,aol.com,personal,2025-12-30,98.88,24,tts,tts,sdk,False,,False,,"[29.37, 69.51]"
usr_06072,2026-01-14,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06073,2025-12-04,retailbrand.com,business,2025-12-07,111.71,27,tts,tts,sdk,False,,True,2025-03-01,"[62.69, 49.02]"
usr_06074,2025-12-07,finserv.co,business,,0.0,0,,,none,False,,False,,[]
usr_06075,2025-11-28,yahoo.com,personal,2025-12-07,45.93,3,stt,stt,sdk,False,,False,,"[17.79, 6.66, 21.48]"
usr_06076,2025-11-28,enterprise.co,business,2025-12-01,1.23,3,voice_agent,"tts,voice_agent",sdk,False,,False,,"[0.6, 0.33, 0.3]"
usr_06077,2025-12-05,dataflow.io,business,,0.0,0,,,none,False,,False,,[]
usr_06078,2025-10-10,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06079,2025-12-07,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06080,2025-12-29,yahoo.com,personal,2025-12-30,80.14,16,tts,tts,sdk,False,,False,,"[42.03, 38.11]"
usr_06081,2025-10-02,retailbrand.com,business,,0.0,0,,,none,False,,False,,[]
usr_06082,2026-02-13,aol.com,personal,2026-02-13,0.58,1,tts,tts,console_only,False,,False,,[0.58]
usr_06083,2025-10-20,govcloud.gov,business,,0.0,0,,,none,False,,False,,[]
usr_06084,2026-01-31,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06085,2025-10-01,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06086,2025-09-28,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06087,2025-09-28,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06088,2025-12-15,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06089,2025-10-03,edtech.edu,business,2025-10-04,5.73,1,tts,tts,console_only,False,,False,,"[1.89, 1.71, 1.03, 1.1]"
usr_06090,2025-09-02,govcloud.gov,business,,0.0,0,,,none,False,,False,,[]
usr_06091,2025-12-07,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06092,2026-02-14,techcorp.io,business,,0.0,0,,,none,False,,False,,[]
usr_06093,2026-01-08,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06094,2025-12-01,aiventures.ai,business,,0.0,0,,,none,False,,False,,[]
usr_06095,2026-01-13,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06096,2025-09-12,gmail.com,personal,2025-09-13,0.5,1,tts,tts,console_only,False,,False,,"[0.24, 0.09, 0.04, 0.06, 0.07]"
usr_06097,2026-02-15,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06098,2026-01-14,icloud.com,personal,2026-01-16,6.17,1,stt,stt,console_only,False,,False,,[6.17]
usr_06099,2026-01-08,protonmail.com,personal,2026-01-09,0.87,1,stt,stt,console_only,False,,False,,[0.87]
usr_06100,2025-09-06,aol.com,personal,2025-09-06,0.63,1,stt,stt,direct_api,False,,False,,"[0.38, 0.09, 0.05, 0.02, 0.09]"
usr_06101,2026-01-22,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06102,2025-11-06,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06103,2025-09-12,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06104,2026-01-15,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06105,2026-01-17,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06106,2025-10-05,yahoo.com,personal,2025-10-05,303.16,34,voice_agent,voice_agent,sdk,False,,False,,"[172.43, 57.83, 31.43, 41.47]"
usr_06107,2026-01-14,protonmail.com,personal,2026-01-15,164.24,28,voice_agent,voice_agent,sdk,False,,False,,[164.24]
usr_06108,2025-09-06,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06109,2026-01-03,icloud.com,personal,2026-01-06,0.82,1,tts,tts,console_only,False,,False,,[0.82]
usr_06110,2025-11-09,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06111,2025-11-03,contactcenter.com,business,,0.0,0,,,none,False,,False,,[]
usr_06112,2025-09-10,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06113,2025-10-05,govcloud.gov,business,,0.0,0,,,none,False,,False,,[]
usr_06114,2025-11-10,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06115,2025-09-30,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06116,2025-10-06,logistix.io,business,,0.0,0,,,none,False,,False,,[]
usr_06117,2025-12-19,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06118,2025-11-16,startupxyz.com,business,,0.0,0,,,none,False,,False,,[]
usr_06119,2026-02-04,logistix.io,business,2026-02-04,0.72,1,stt,stt,console_only,False,,False,,[0.72]
usr_06120,2025-11-06,telcopartner.net,business,2025-11-20,5.06,2,voice_agent,voice_agent,direct_api,False,,False,,"[1.33, 1.71, 2.02]"
usr_06121,2025-12-17,dataflow.io,business,,0.0,0,,,none,False,,False,,[]
usr_06122,2025-12-02,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06123,2026-01-22,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06124,2026-02-28,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06125,2026-01-02,hotmail.com,personal,2026-01-02,0.09,1,tts,tts,console_only,False,,False,,[0.09]
usr_06126,2026-01-28,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06127,2026-01-24,gmail.com,personal,2026-01-26,33.72,7,stt,"stt,voice_agent",direct_api,False,,False,,[33.72]
usr_06128,2026-01-11,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06129,2026-01-04,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06130,2025-09-02,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06131,2025-11-27,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06132,2025-12-27,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06133,2025-10-21,dataflow.io,business,,0.0,0,,,none,False,,False,,[]
usr_06134,2025-12-12,gmail.com,personal,2025-12-12,7.11,4,tts,"stt,tts",sdk,False,,False,,"[2.83, 4.28]"
usr_06135,2025-12-01,acme.com,business,,0.0,0,,,none,False,,False,,[]
usr_06136,2025-12-17,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06137,2026-02-13,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06138,2025-12-20,hotmail.com,personal,2025-12-20,0.5,1,stt,stt,direct_api,False,,False,,"[0.3, 0.2]"
usr_06139,2026-02-27,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06140,2026-01-19,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06141,2026-01-22,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06142,2025-09-16,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06143,2025-10-12,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06144,2025-10-13,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06145,2025-11-10,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06146,2025-10-05,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06147,2026-02-12,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06148,2025-10-08,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06149,2025-12-19,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06150,2026-03-01,smartassist.ai,business,,0.0,0,,,none,False,,False,,[]
usr_06151,2026-02-10,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06152,2026-01-02,smartassist.ai,business,,0.0,0,,,none,False,,False,,[]
usr_06153,2025-11-15,speechlab.com,business,2025-11-15,128.45,43,stt,"stt,tts",sdk,True,2025-11-21,False,,"[76.26, 23.25, 28.94]"
usr_06154,2026-01-08,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06155,2025-10-17,protonmail.com,personal,2025-10-17,0.57,1,tts,tts,direct_api,False,,False,,"[0.17, 0.12, 0.17, 0.11]"
usr_06156,2025-09-30,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06157,2025-11-07,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06158,2026-01-10,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06159,2025-11-01,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06160,2025-12-25,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06161,2025-11-23,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06162,2025-10-02,finserv.co,business,2025-10-02,0.4,1,stt,stt,direct_api,False,,False,,"[0.12, 0.14, 0.08, 0.02, 0.04]"
usr_06163,2025-12-26,techcorp.io,business,,0.0,0,,,none,False,,False,,[]
usr_06164,2025-12-04,icloud.com,personal,2025-12-04,0.67,1,stt,stt,console_only,False,,False,,"[0.38, 0.29]"
usr_06165,2025-10-22,startupxyz.com,business,,0.0,0,,,none,True,2025-10-25,False,,[]
usr_06166,2025-09-14,outlook.com,personal,2025-09-14,311.37,22,stt,stt,direct_api,True,2025-10-11,False,,"[124.39, 87.02, 26.51, 43.2, 30.25]"
usr_06167,2026-01-11,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06168,2026-01-29,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06169,2025-12-25,protonmail.com,personal,2025-12-25,39.69,2,stt,stt,direct_api,False,,False,,"[13.52, 26.17]"
usr_06170,2025-11-20,nlpworks.com,business,,0.0,0,,,none,False,,False,,[]
usr_06171,2026-01-05,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06172,2025-10-20,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06173,2025-10-29,devtools.dev,business,,0.0,0,,,none,False,,False,,[]
usr_06174,2025-12-08,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06175,2025-12-28,icloud.com,personal,2025-12-28,0.03,1,stt,stt,console_only,False,,False,,"[0.01, 0.02]"
usr_06176,2025-12-01,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06177,2025-12-28,acme.com,business,,0.0,0,,,none,False,,False,,[]
usr_06178,2025-10-29,icloud.com,personal,2025-10-30,1.03,2,voice_agent,voice_agent,direct_api,False,,False,,"[0.28, 0.32, 0.19, 0.24]"
usr_06179,2026-03-01,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06180,2025-12-08,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06181,2026-02-04,yahoo.com,personal,2026-02-07,0.8,1,stt,stt,console_only,False,,False,,[0.8]
usr_06182,2025-12-24,icloud.com,personal,2025-12-27,8.28,1,tts,tts,console_only,False,,False,,"[2.7, 5.58]"
usr_06183,2026-02-14,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06184,2025-11-11,insuretech.co,business,,0.0,0,,,none,False,,False,,[]
usr_06185,2026-01-05,icloud.com,personal,2026-01-05,61.43,24,stt,stt,sdk,False,,False,,[61.43]
usr_06186,2026-01-17,voiceapp.ai,business,,0.0,0,,,none,False,,False,,[]
usr_06187,2025-10-20,bankone.com,business,,0.0,0,,,none,False,,False,,[]
usr_06188,2025-11-30,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06189,2025-12-16,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06190,2025-12-27,aol.com,personal,2025-12-27,0.72,1,stt,stt,direct_api,False,,False,,"[0.14, 0.58]"
usr_06191,2025-11-27,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06192,2026-02-12,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06193,2025-12-27,icloud.com,personal,2025-12-29,0.07,1,stt,stt,console_only,False,,False,,"[0.03, 0.04]"
usr_06194,2025-10-09,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06195,2025-12-19,yahoo.com,personal,2025-12-21,43.51,7,stt,stt,direct_api,False,,False,,"[16.76, 26.75]"
usr_06196,2025-11-15,logistix.io,business,2025-11-15,6.71,2,tts,tts,direct_api,False,,False,,"[3.08, 0.89, 2.74]"
usr_06197,2025-09-13,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06198,2025-12-20,outlook.com,personal,2025-12-21,8.56,4,stt,stt,direct_api,False,,False,,"[2.41, 6.15]"
usr_06199,2025-09-09,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06200,2025-12-28,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06201,2025-10-09,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06202,2026-01-04,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06203,2026-01-23,protonmail.com,personal,2026-01-26,0.54,1,stt,stt,sdk,False,,False,,[0.54]
usr_06204,2026-01-07,analyticshub.io,business,,0.0,0,,,none,False,,False,,[]
usr_06205,2026-01-24,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06206,2025-11-25,hotmail.com,personal,2025-11-26,0.86,1,tts,tts,direct_api,False,,False,,"[0.44, 0.17, 0.25]"
usr_06207,2025-10-11,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06208,2025-12-13,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06209,2025-10-01,outlook.com,personal,2025-10-03,2.51,2,tts,tts,direct_api,False,,False,,"[1.14, 0.53, 0.35, 0.25, 0.24]"
usr_06210,2026-02-04,contactcenter.com,business,,0.0,0,,,none,False,,False,,[]
usr_06211,2026-01-27,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06212,2025-09-13,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06213,2025-09-16,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06214,2025-09-26,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06215,2026-01-05,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06216,2025-09-19,icloud.com,personal,2025-09-20,0.51,1,voice_agent,voice_agent,console_only,False,,False,,"[0.29, 0.05, 0.1, 0.02, 0.05]"
usr_06217,2026-02-11,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06218,2025-12-29,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06219,2025-09-01,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06220,2025-09-08,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06221,2025-10-10,icloud.com,personal,2025-10-13,9.77,3,tts,tts,console_only,False,,False,,"[2.08, 1.72, 1.39, 4.58]"
usr_06222,2025-09-24,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06223,2025-10-09,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06224,2025-12-17,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06225,2025-11-28,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06226,2026-02-01,gmail.com,personal,2026-02-09,183.51,11,stt,stt,direct_api,False,,False,,[183.51]
usr_06227,2026-01-26,icloud.com,personal,2026-01-26,0.66,1,stt,stt,console_only,False,,False,,[0.66]
usr_06228,2026-01-16,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06229,2025-10-01,saasplatform.com,business,,0.0,0,,,none,False,,False,,[]
usr_06230,2025-09-26,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06231,2026-02-07,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06232,2025-11-03,nlpworks.com,business,,0.0,0,,,none,False,,False,,[]
usr_06233,2025-10-26,yahoo.com,personal,2025-10-26,0.33,1,voice_agent,voice_agent,console_only,False,,False,,"[0.16, 0.04, 0.04, 0.09]"
usr_06234,2026-01-26,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06235,2025-09-02,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06236,2026-03-01,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06237,2026-01-12,dialogflow.dev,business,,0.0,0,,,none,False,,False,,[]
usr_06238,2025-11-14,smartassist.ai,business,,0.0,0,,,none,False,,False,,[]
usr_06239,2025-12-03,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06240,2025-10-19,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06241,2025-10-11,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06242,2025-10-26,protonmail.com,personal,2025-10-26,0.68,1,stt,stt,sdk,False,,False,,"[0.32, 0.21, 0.09, 0.06]"
usr_06243,2025-09-22,aol.com,personal,2025-11-03,40.68,6,tts,tts,direct_api,False,,False,,"[20.46, 10.93, 3.88, 2.59, 2.82]"
usr_06244,2025-12-22,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06245,2025-09-08,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06246,2026-01-08,nlpworks.com,business,,0.0,0,,,none,False,,False,,[]
usr_06247,2025-10-16,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06248,2026-02-16,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06249,2026-02-24,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06250,2025-12-09,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06251,2025-11-23,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06252,2026-01-17,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06253,2025-12-14,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06254,2026-01-29,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06255,2025-09-15,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06256,2025-09-12,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_06257,2025-10-22,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
